product_code,category,n_obs,positive_obs,total_units,mean_units,n_stores,n_weeks,unique_prices,mean_price,std_price,promo_rate,positive_rate,price_cv
FOODS_2_164,FOODS_2,1384,1249,31839.0,23.005058,10,139,6,2.7548122,0.3018592,0.028179190751445087,0.9024566473988439,0.109575234
FOODS_2_375,FOODS_2,1084,978,7268.0,6.7047973,9,139,5,4.867786,0.16815081,0.0027675276752767526,0.9022140221402214,0.034543592
HOBBIES_1_032,HOBBIES_1,1390,1254,36692.0,26.397121,10,139,5,0.552741,0.030544093,0.02158273381294964,0.902158273381295,0.055259325
FOODS_3_597,FOODS_3,194,175,771.0,3.9742267,10,22,1,2.78,0.0,0.0,0.9020618556701031,0.0
HOBBIES_1_129,HOBBIES_1,622,561,3131.0,5.033762,10,63,2,4.7732477,0.17707431,0.0,0.9019292604501608,0.037097238
FOODS_1_051,FOODS_1,479,432,3041.0,6.348643,10,64,1,3.87,0.0,0.0,0.9018789144050104,0.0
HOUSEHOLD_1_194,HOUSEHOLD_1,844,761,6204.0,7.350711,10,85,1,4.98,0.0,0.0,0.9016587677725119,0.0
HOUSEHOLD_2_075,HOUSEHOLD_2,1382,1246,8246.0,5.966715,10,139,5,1.857055,0.052354507,0.00361794500723589,0.9015918958031838,0.028192222
FOODS_3_775,FOODS_3,1095,987,5496.0,5.019178,9,139,10,3.4714704,0.19361171,0.028310502283105023,0.9013698630136986,0.05577225
FOODS_1_204,FOODS_1,1287,1160,41126.0,31.954933,10,130,3,0.9752603,0.018486423,0.0,0.9013209013209014,0.018955374
FOODS_3_334,FOODS_3,1366,1231,16229.0,11.880673,10,138,8,2.7089458,0.15796435,0.0849194729136164,0.9011713030746705,0.05831211
HOBBIES_1_056,HOBBIES_1,263,237,3649.0,13.874525,9,31,1,0.94,0.0,0.0,0.9011406844106464,0.0
FOODS_1_167,FOODS_1,1390,1252,6421.0,4.6194243,10,139,6,4.5923953,0.31921253,0.0035971223021582736,0.9007194244604316,0.06950894
HOUSEHOLD_1_091,HOUSEHOLD_1,1369,1233,5709.0,4.170197,10,139,3,6.9447474,0.123922035,0.0007304601899196494,0.9006574141709277,0.017843995
HOUSEHOLD_2_288,HOUSEHOLD_2,1389,1251,4562.0,3.2843773,10,139,2,3.8376026,0.14901721,0.005039596832253419,0.9006479481641468,0.03883081
HOUSEHOLD_1_161,HOUSEHOLD_1,211,190,771.0,3.6540284,10,22,2,12.866303,0.19895583,0.004739336492890996,0.9004739336492891,0.015463325
HOUSEHOLD_1_185,HOUSEHOLD_1,10,9,60.0,6.0,5,3,1,2.87,0.0,0.0,0.9,0.0
FOODS_3_280,FOODS_3,1096,986,6328.0,5.7737226,9,139,13,4.2883854,0.212395,0.08759124087591241,0.8996350364963503,0.049527965
FOODS_1_016,FOODS_1,1366,1228,7800.0,5.7101026,10,139,2,1.977877,0.0061628236,0.0,0.8989751098096632,0.003115878
FOODS_1_014,FOODS_1,435,391,4148.0,9.535632,9,65,1,0.98,0.0,0.0,0.8988505747126436,0.0
HOBBIES_1_393,HOBBIES_1,79,71,193.0,2.443038,9,20,2,27.716833,1.5808822,0.012658227848101266,0.8987341772151899,0.0570369
HOBBIES_1_312,HOBBIES_1,1390,1249,32618.0,23.466187,10,139,5,0.5523957,0.031089196,0.02302158273381295,0.8985611510791367,0.05628066
HOUSEHOLD_2_201,HOUSEHOLD_2,1390,1249,6286.0,4.522302,10,139,3,5.933683,0.13769975,0.0007194244604316547,0.8985611510791367,0.023206456
FOODS_2_320,FOODS_2,88,79,596.0,6.7727275,9,11,5,1.8011364,0.2422378,0.056818181818181816,0.8977272727272727,0.13449165
HOUSEHOLD_2_437,HOUSEHOLD_2,1376,1235,8388.0,6.09593,10,139,9,7.503815,0.47733164,0.023982558139534885,0.8975290697674418,0.06361186
FOODS_1_086,FOODS_1,1366,1226,28067.0,20.546852,10,139,3,1.6161054,0.058988288,0.0021961932650073207,0.8975109809663251,0.03650027
HOUSEHOLD_1_353,HOUSEHOLD_1,1314,1179,4638.0,3.5296803,10,132,3,3.4381738,0.047726825,0.0015220700152207,0.8972602739726028,0.013881447
FOODS_3_138,FOODS_3,798,716,14042.0,17.59649,10,90,1,1.98,0.0,0.0,0.8972431077694235,0.0
FOODS_3_048,FOODS_3,757,679,7401.0,9.776751,10,81,6,1.5050594,0.07222211,0.14663143989431968,0.8969616908850726,0.047986224
HOUSEHOLD_1_030,HOUSEHOLD_1,621,557,5683.0,9.151369,10,63,2,4.9660063,0.09951896,0.0,0.8969404186795491,0.020040039
FOODS_3_141,FOODS_3,1385,1242,7063.0,5.099639,10,139,9,2.7057762,0.111381195,0.10830324909747292,0.8967509025270758,0.04116423
HOUSEHOLD_1_377,HOUSEHOLD_1,1384,1241,5476.0,3.9566474,10,139,4,8.531185,0.614886,0.000722543352601156,0.8966763005780347,0.0720751
FOODS_3_121,FOODS_3,416,373,10647.0,25.59375,10,42,2,2.9776921,0.02344872,0.009615384615384616,0.8966346153846154,0.007874797
FOODS_3_307,FOODS_3,754,676,13436.0,17.819628,9,104,2,4.0273476,0.109445706,0.08620689655172414,0.896551724137931,0.02717563
HOUSEHOLD_1_395,HOUSEHOLD_1,1390,1246,7501.0,5.396403,10,139,7,4.838633,0.22267342,0.09280575539568345,0.8964028776978418,0.0460199
HOUSEHOLD_2_047,HOUSEHOLD_2,1387,1243,5064.0,3.6510453,10,139,3,3.0625305,0.14979883,0.08435472242249459,0.8961788031723144,0.048913416
FOODS_2_016,FOODS_2,886,794,30401.0,34.31264,9,113,3,1.127833,0.041947488,0.0,0.8961625282167043,0.037192997
FOODS_2_144,FOODS_2,1093,979,9635.0,8.815187,9,139,3,2.5126076,0.032348074,0.0,0.8956999085086916,0.012874304
FOODS_1_168,FOODS_1,1390,1245,10409.0,7.488489,10,139,6,2.0833883,0.15004233,0.09784172661870504,0.89568345323741,0.072018415
HOUSEHOLD_1_040,HOUSEHOLD_1,995,891,28529.0,28.672361,10,114,2,4.3167334,0.2306426,0.004020100502512563,0.8954773869346734,0.053429894
FOODS_3_139,FOODS_3,1214,1087,13663.0,11.254531,9,139,5,4.9276195,0.1416189,0.002471169686985173,0.8953871499176277,0.02873982
HOUSEHOLD_1_393,HOUSEHOLD_1,755,676,14782.0,19.578808,10,139,2,1.9786888,0.03602979,0.0013245033112582781,0.895364238410596,0.018208921
FOODS_3_589,FOODS_3,305,273,7285.0,23.885246,10,31,2,0.9838033,0.007861499,0.0,0.8950819672131147,0.007990926
FOODS_3_367,FOODS_3,1105,989,11890.0,10.760181,10,139,4,2.6161177,0.12029794,0.0009049773755656109,0.8950226244343892,0.04598338
FOODS_3_475,FOODS_3,1390,1244,27623.0,19.872662,10,139,2,0.9996403,0.013411044,0.0007194244604316547,0.8949640287769784,0.01341587
FOODS_3_601,FOODS_3,19,17,67.0,3.5263157,2,10,1,1.9799999,0.0,0.0,0.8947368421052632,0.0
HOUSEHOLD_1_403,HOUSEHOLD_1,1155,1033,3184.0,2.75671,10,118,8,4.061117,0.21522766,0.11601731601731602,0.8943722943722944,0.052997157
HOUSEHOLD_2_275,HOUSEHOLD_2,1390,1243,4292.0,3.0877697,10,139,4,5.1143885,0.2342693,0.00935251798561151,0.8942446043165467,0.045805927
FOODS_3_628,FOODS_3,1390,1243,22287.0,16.033813,10,139,3,3.986187,0.058704462,0.07841726618705036,0.8942446043165467,0.014726971
HOBBIES_1_164,HOBBIES_1,1390,1243,5963.0,4.289928,10,139,3,8.96813,0.037579175,0.0014388489208633094,0.8942446043165467,0.004190302
FOODS_1_067,FOODS_1,1390,1243,28678.0,20.631655,10,139,1,1.97,0.0,0.0,0.8942446043165467,0.0
HOUSEHOLD_1_037,HOUSEHOLD_1,1389,1242,5148.0,3.7062635,10,139,7,3.9527502,0.18135953,0.007919366450683946,0.8941684665226782,0.04588186
HOUSEHOLD_1_483,HOUSEHOLD_1,811,725,2900.0,3.5758324,10,82,2,4.538101,0.054076713,0.0012330456226880395,0.8939580764488286,0.011916154
FOODS_2_174,FOODS_2,1244,1112,11152.0,8.96463,10,139,8,2.619172,0.21562839,0.03617363344051447,0.8938906752411575,0.08232693
FOODS_3_494,FOODS_3,1291,1154,7966.0,6.1704106,10,139,16,2.9668474,0.18526424,0.17660728117738186,0.8938807126258714,0.062444817
HOUSEHOLD_1_052,HOUSEHOLD_1,827,739,2882.0,3.4848852,10,84,3,3.9449577,0.22893023,0.012091898428053204,0.8935912938331319,0.0580311
FOODS_3_420,FOODS_3,1358,1213,6706.0,4.938144,10,139,4,8.349374,0.24204093,0.0007363770250368188,0.8932253313696613,0.028989112
FOODS_1_183,FOODS_1,1386,1238,19135.0,13.805916,10,139,4,2.9223738,0.100294456,0.0021645021645021645,0.8932178932178932,0.034319516
FOODS_3_454,FOODS_3,851,760,51290.0,60.27027,10,90,5,0.1959342,0.021208553,0.02937720329024677,0.8930669800235017,0.108243234
FOODS_1_203,FOODS_1,1390,1241,7352.0,5.2892084,10,139,4,2.0928562,0.12279902,0.008633093525179856,0.8928057553956834,0.058675326
FOODS_2_167,FOODS_2,997,890,5047.0,5.0621867,9,139,10,2.440712,0.21797533,0.037111334002006016,0.892678034102307,0.08930809
FOODS_3_237,FOODS_3,326,291,7821.0,23.990797,9,42,3,0.99699384,0.030616937,0.015337423312883436,0.8926380368098159,0.030709254
FOODS_3_238,FOODS_3,1300,1160,16597.0,12.766923,10,139,3,3.6008463,0.1205743,0.07,0.8923076923076924,0.03348499
FOODS_2_189,FOODS_2,1225,1093,11748.0,9.590204,10,139,6,2.510751,0.05919467,0.0024489795918367346,0.8922448979591837,0.02357648
FOODS_3_682,FOODS_3,334,298,8557.0,25.61976,10,35,2,3.497006,0.054717567,0.0029940119760479044,0.8922155688622755,0.015646975
HOUSEHOLD_1_305,HOUSEHOLD_1,964,860,5079.0,5.268672,10,98,2,2.9726453,0.019753253,0.0,0.8921161825726142,0.0066450085
HOBBIES_1_009,HOBBIES_1,1288,1149,8834.0,6.8586955,10,139,10,1.7135482,0.07657228,0.02406832298136646,0.8920807453416149,0.04468639
HOBBIES_1_123,HOBBIES_1,176,157,672.0,3.8181818,10,19,3,7.7676134,0.3768258,0.011363636363636364,0.8920454545454546,0.048512433
FOODS_2_058,FOODS_2,1129,1007,5326.0,4.717449,10,139,7,4.690939,0.33572888,0.0044286979627989375,0.8919397697077059,0.07156966
HOUSEHOLD_1_325,HOUSEHOLD_1,1322,1179,8327.0,6.2987895,10,139,10,3.365401,0.15481043,0.0226928895612708,0.8918305597579426,0.04600059
FOODS_3_650,FOODS_3,83,74,364.0,4.3855424,10,10,2,2.973976,0.05488213,0.012048192771084338,0.891566265060241,0.018454127
HOUSEHOLD_1_397,HOUSEHOLD_1,1390,1239,13919.0,10.013669,10,139,10,2.7644534,0.12692787,0.02446043165467626,0.8913669064748202,0.045914274
HOUSEHOLD_1_268,HOUSEHOLD_1,1388,1237,9137.0,6.582853,10,139,4,8.308998,0.17806846,0.001440922190201729,0.8912103746397695,0.021430798
FOODS_3_100,FOODS_3,642,572,5941.0,9.253894,10,86,1,3.9799998,0.0,0.0,0.8909657320872274,0.0
FOODS_2_248,FOODS_2,412,367,2252.0,5.4660196,3,139,6,5.8232036,0.44319284,0.0,0.8907766990291263,0.07610808
FOODS_3_160,FOODS_3,1390,1238,9787.0,7.041007,10,139,8,2.5117266,0.192142,0.02877697841726619,0.8906474820143885,0.07649797
FOODS_3_193,FOODS_3,1095,975,3361.0,3.0694065,9,139,7,2.3446212,0.18381052,0.005479452054794521,0.8904109589041096,0.07839668
FOODS_3_418,FOODS_3,1067,950,12696.0,11.898782,9,124,1,3.9800003,0.0,0.0,0.8903467666354264,0.0
HOUSEHOLD_2_298,HOUSEHOLD_2,364,324,1091.0,2.9972527,8,47,2,3.4204397,0.0041757724,0.0,0.8901098901098901,0.0012208291
FOODS_1_130,FOODS_1,1389,1236,11146.0,8.024478,10,139,5,1.7184377,0.1310166,0.06263498920086392,0.8898488120950324,0.076241694
FOODS_3_271,FOODS_3,1298,1155,12257.0,9.442989,10,139,7,4.5529814,0.37514013,0.17565485362095531,0.8898305084745762,0.08239439
FOODS_2_083,FOODS_2,1078,959,6063.0,5.6243043,9,138,8,7.0329685,0.24817345,0.05194805194805195,0.8896103896103896,0.035287153
FOODS_2_327,FOODS_2,1095,974,10482.0,9.572602,9,139,7,1.8540913,0.1287064,0.029223744292237442,0.8894977168949771,0.06941751
FOODS_3_012,FOODS_3,1347,1198,12488.0,9.270972,10,135,8,2.2289386,0.3469153,0.28507795100222716,0.8893838158871566,0.15564148
HOUSEHOLD_2_350,HOUSEHOLD_2,1390,1236,10712.0,7.706475,10,139,3,2.9246476,0.050403558,0.0,0.8892086330935252,0.017234063
HOUSEHOLD_1_025,HOUSEHOLD_1,1390,1236,7955.0,5.7230215,10,139,2,2.9792876,0.02655387,0.0007194244604316547,0.8892086330935252,0.008912825
HOBBIES_1_225,HOBBIES_1,649,577,1589.0,2.4483821,10,66,4,29.951262,1.3526669,0.0,0.889060092449923,0.045162268
FOODS_3_276,FOODS_3,1297,1153,12621.0,9.730918,10,139,8,4.546731,0.3784756,0.16653816499614496,0.8889745566692367,0.083241254
FOODS_3_523,FOODS_3,36,32,472.0,13.111111,9,5,1,1.98,0.0,0.0,0.8888888888888888,0.0
FOODS_3_284,FOODS_3,45,40,114.0,2.5333333,9,6,1,1.98,0.0,0.0,0.8888888888888888,0.0
HOUSEHOLD_1_177,HOUSEHOLD_1,1390,1235,22225.0,15.989208,10,139,4,7.8670506,0.20918413,0.10143884892086331,0.8884892086330936,0.026589904
FOODS_2_364,FOODS_2,1094,972,20924.0,19.126143,9,139,5,2.6164718,0.11282284,0.0,0.8884826325411335,0.04312022
FOODS_2_204,FOODS_2,1085,964,27395.0,25.248848,9,139,6,0.9506543,0.087343104,0.12626728110599078,0.8884792626728111,0.09187683
FOODS_3_711,FOODS_3,1387,1232,102848.0,74.151405,10,139,7,0.19809662,0.027521146,0.020187454938716654,0.8882480173035328,0.13892789
FOODS_3_289,FOODS_3,1386,1231,9585.0,6.9155846,10,139,7,2.7095168,0.0903446,0.10173160173160173,0.8881673881673882,0.033343438
HOBBIES_1_072,HOBBIES_1,1259,1118,5859.0,4.653693,10,139,1,1.97,0.0,0.0,0.8880063542494043,0.0
FOODS_1_216,FOODS_1,1374,1220,8481.0,6.172489,10,139,4,4.8054147,0.16943875,0.06622998544395925,0.8879184861717613,0.035259966
FOODS_3_464,FOODS_3,1362,1209,11236.0,8.249633,10,137,4,3.479119,0.27915448,0.032305433186490456,0.8876651982378855,0.08023711
FOODS_2_255,FOODS_2,1049,931,9871.0,9.409914,9,139,9,2.351201,0.3221719,0.0076263107721639654,0.8875119161105816,0.13702439
HOUSEHOLD_1_344,HOUSEHOLD_1,1390,1233,20548.0,14.782734,10,139,1,7.98,0.0,0.0,0.8870503597122302,0.0
HOBBIES_1_249,HOBBIES_1,1345,1193,4503.0,3.3479555,10,139,3,4.9573307,0.098642945,0.009665427509293681,0.8869888475836432,0.0198984
HOUSEHOLD_1_126,HOUSEHOLD_1,1304,1156,4343.0,3.3305216,10,139,5,8.5543785,0.6064493,0.003067484662576687,0.8865030674846626,0.07089344
FOODS_2_038,FOODS_2,1044,925,7206.0,6.902299,9,133,7,6.000642,0.3742324,0.007662835249042145,0.8860153256704981,0.062365398
HOBBIES_1_090,HOBBIES_1,140,124,1966.0,14.042857,10,14,1,0.97999996,0.0,0.0,0.8857142857142857,0.0
FOODS_2_176,FOODS_2,1067,945,6846.0,6.41612,9,139,10,2.590909,0.22496238,0.04311152764761012,0.8856607310215557,0.08682759
FOODS_1_213,FOODS_1,1390,1231,8074.0,5.8086333,10,139,7,2.3865397,0.20307262,0.027338129496402876,0.8856115107913669,0.08509082
HOUSEHOLD_2_183,HOUSEHOLD_2,1388,1229,4831.0,3.4805477,10,139,4,4.692082,0.15938435,0.010806916426512969,0.8854466858789626,0.03396879
HOUSEHOLD_1_417,HOUSEHOLD_1,1387,1228,4884.0,3.5212688,10,139,1,5.48,0.0,0.0,0.8853640951694304,0.0
FOODS_2_079,FOODS_2,1116,988,5232.0,4.688172,10,139,10,3.7181628,0.19028349,0.1603942652329749,0.8853046594982079,0.051176753
HOUSEHOLD_1_291,HOUSEHOLD_1,783,693,5427.0,6.9310346,10,83,2,3.6900384,0.10252004,0.0,0.8850574712643678,0.027782919
HOUSEHOLD_1_029,HOUSEHOLD_1,287,254,3874.0,13.498258,10,31,2,5.938188,0.2866387,0.020905923344947737,0.8850174216027874,0.0482704
HOBBIES_1_081,HOBBIES_1,113,100,379.0,3.3539822,9,13,1,14.72,0.0,0.0,0.8849557522123894,0.0
FOODS_3_246,FOODS_3,1299,1149,7403.0,5.6989994,10,139,5,1.9706696,0.09237542,0.008468052347959968,0.8845265588914549,0.04687514
FOODS_3_108,FOODS_3,1116,987,26467.0,23.71595,10,112,2,0.99979395,0.0068848706,0.0008960573476702509,0.8844086021505376,0.0068862895
HOUSEHOLD_1_168,HOUSEHOLD_1,829,733,8198.0,9.889023,9,108,4,2.9321592,0.1935426,0.028950542822677925,0.8841978287092883,0.066006854
HOUSEHOLD_1_326,HOUSEHOLD_1,1383,1222,6370.0,4.6059294,10,139,8,4.843782,0.17547688,0.09255242227042661,0.883586406362979,0.036227245
HOBBIES_1_085,HOBBIES_1,455,402,1752.0,3.8505495,10,65,2,14.736,0.09339783,0.0,0.8835164835164835,0.0063380725
HOBBIES_1_130,HOBBIES_1,1338,1182,7243.0,5.4133034,10,139,3,2.5948582,0.22239506,0.01943198804185351,0.8834080717488789,0.085706055
FOODS_3_174,FOODS_3,1354,1196,7750.0,5.7237816,10,139,6,5.9603543,0.21415642,0.0206794682422452,0.8833087149187593,0.03593015
HOUSEHOLD_2_074,HOUSEHOLD_2,1388,1226,12720.0,9.164265,10,139,1,0.96999997,0.0,0.0,0.8832853025936599,0.0
HOBBIES_1_411,HOBBIES_1,1373,1212,4932.0,3.592134,10,139,2,1.3276184,0.06371351,0.0,0.8827385287691187,0.047990836
HOBBIES_1_410,HOBBIES_1,85,75,193.0,2.2705882,9,20,1,27.97,0.0,0.0,0.8823529411764706,0.0
HOUSEHOLD_1_186,HOUSEHOLD_1,1389,1225,23858.0,17.176386,10,139,7,3.0056806,0.18460934,0.007199424046076314,0.8819294456443485,0.061420146
FOODS_3_766,FOODS_3,1386,1222,8278.0,5.972583,10,139,8,2.727114,0.12720107,0.10461760461760462,0.8816738816738817,0.046643104
FOODS_1_108,FOODS_1,1369,1207,13563.0,9.907231,10,139,1,2.5,0.0,0.0,0.8816654492330168,0.0
FOODS_2_294,FOODS_2,1390,1225,29904.0,21.51367,10,139,6,1.1896187,0.13731535,0.20431654676258992,0.8812949640287769,0.11542803
FOODS_1_206,FOODS_1,1378,1214,18898.0,13.714078,10,139,5,1.824746,0.2194013,0.18867924528301888,0.8809869375907112,0.12023662
HOUSEHOLD_2_336,HOUSEHOLD_2,1386,1221,7599.0,5.482684,10,139,3,9.27583,0.079792574,0.00937950937950938,0.8809523809523809,0.008602203
HOUSEHOLD_1_021,HOUSEHOLD_1,1285,1132,17306.0,13.467704,10,139,3,1.9571595,0.057622503,0.0015564202334630351,0.8809338521400778,0.029441904
HOUSEHOLD_2_329,HOUSEHOLD_2,1251,1102,5399.0,4.3157473,9,139,9,2.8832614,0.15213124,0.10711430855315747,0.8808952837729817,0.052763596
FOODS_2_330,FOODS_2,1175,1035,6902.0,5.8740425,10,139,4,3.9068167,0.11304179,0.0,0.8808510638297873,0.0289345
FOODS_3_816,FOODS_3,855,753,47567.0,55.63392,10,90,4,0.19898246,0.012128061,0.007017543859649123,0.8807017543859649,0.0609504
FOODS_2_194,FOODS_2,1181,1040,16735.0,14.170195,10,138,5,7.0412364,0.14496343,0.04403048264182896,0.8806096528365792,0.02058778
FOODS_2_122,FOODS_2,661,582,3084.0,4.665658,9,77,4,4.7581086,0.12559396,0.0030257186081694403,0.8804841149773072,0.026395774
FOODS_3_227,FOODS_3,1390,1223,43315.0,31.161871,10,139,4,2.5363166,0.11512396,0.008633093525179856,0.8798561151079136,0.045390215
FOODS_3_622,FOODS_3,1390,1223,5163.0,3.7143884,10,139,4,2.528928,0.08782994,0.0007194244604316547,0.8798561151079136,0.034730107
HOBBIES_1_350,HOBBIES_1,1389,1222,6004.0,4.322534,10,139,7,3.0154212,0.1494637,0.09503239740820735,0.8797696184305256,0.049566444
HOBBIES_1_310,HOBBIES_1,1389,1222,6055.0,4.359251,10,139,2,5.49892,0.040247615,0.0007199424046076314,0.8797696184305256,0.0073191854
FOODS_3_055,FOODS_3,814,716,4444.0,5.4594593,10,87,11,3.4404793,0.21461746,0.02702702702702703,0.8796068796068796,0.062380105
FOODS_2_116,FOODS_2,1094,962,14448.0,13.206581,10,139,5,1.8946435,0.10252894,0.04204753199268738,0.8793418647166362,0.054115158
HOUSEHOLD_2_059,HOUSEHOLD_2,1390,1222,11934.0,8.585611,10,139,3,2.961475,0.02164036,0.00935251798561151,0.879136690647482,0.0073072915
HOUSEHOLD_1_452,HOUSEHOLD_1,1390,1222,7521.0,5.4107914,10,139,2,3.4653237,0.04814488,0.00935251798561151,0.879136690647482,0.013893329
FOODS_2_025,FOODS_2,1116,981,5666.0,5.0770607,10,139,11,3.717894,0.20066062,0.15949820788530467,0.8790322580645161,0.05397158
HOUSEHOLD_2_414,HOUSEHOLD_2,124,109,531.0,4.282258,6,22,3,5.8983874,0.30900413,0.008064516129032258,0.8790322580645161,0.0523879
HOBBIES_1_042,HOBBIES_1,931,818,3923.0,4.2137485,10,103,2,7.4757895,0.12847282,0.0010741138560687433,0.878625134264232,0.017185183
HOUSEHOLD_1_324,HOUSEHOLD_1,1390,1221,11108.0,7.991367,10,139,9,5.8568773,0.37216318,0.09640287769784173,0.8784172661870504,0.06354293
FOODS_3_542,FOODS_3,1241,1089,6292.0,5.0701046,9,138,4,2.4864626,0.05911012,0.0008058017727639,0.8775181305398871,0.023772776
FOODS_1_080,FOODS_1,1346,1181,5301.0,3.938336,10,139,3,7.375698,0.33503175,0.0007429420505200594,0.8774145616641902,0.045423735
FOODS_3_328,FOODS_3,1295,1136,6776.0,5.2324324,10,139,7,3.6971276,0.29263493,0.016216216216216217,0.8772200772200772,0.07915197
FOODS_1_175,FOODS_1,814,714,4981.0,6.1191645,10,82,2,2.9588697,0.04084829,0.0,0.8771498771498771,0.013805369
FOODS_1_113,FOODS_1,764,670,21344.0,27.937172,10,82,1,0.98,0.0,0.0,0.8769633507853403,0.0
FOODS_3_313,FOODS_3,1314,1152,58619.0,44.61111,10,135,4,1.8439802,0.14281386,0.10121765601217655,0.8767123287671232,0.077448696
HOUSEHOLD_1_138,HOUSEHOLD_1,1386,1215,10269.0,7.409091,10,139,1,4.97,0.0,0.0,0.8766233766233766,0.0
FOODS_3_634,FOODS_3,1390,1218,23209.0,16.697123,10,139,3,3.9871223,0.059633445,0.07913669064748201,0.8762589928057554,0.0149565125
HOBBIES_1_084,HOBBIES_1,1389,1217,7316.0,5.2670984,10,139,7,4.1654644,0.24826263,0.011519078473722102,0.8761699064074874,0.059600227
HOBBIES_1_298,HOBBIES_1,1389,1217,7236.0,5.209503,10,139,7,4.1632977,0.24665563,0.009359251259899209,0.8761699064074874,0.059245255
FOODS_3_104,FOODS_3,759,665,2792.0,3.6785243,9,103,1,2.98,0.0,0.0,0.8761528326745718,0.0
HOBBIES_1_147,HOBBIES_1,1235,1082,16145.0,13.072874,10,139,4,10.074778,0.38163027,0.05263157894736842,0.8761133603238866,0.037879772
HOUSEHOLD_1_175,HOUSEHOLD_1,1377,1206,8152.0,5.9201164,10,139,6,4.837197,0.21386053,0.09803921568627451,0.8758169934640523,0.044211667
HOUSEHOLD_2_239,HOUSEHOLD_2,1390,1217,9406.0,6.7669063,10,139,1,1.24,0.0,0.0,0.8755395683453238,0.0
HOUSEHOLD_1_178,HOUSEHOLD_1,1389,1216,4530.0,3.2613392,10,139,3,4.402822,0.09632549,0.0,0.8754499640028798,0.021878123
HOUSEHOLD_1_299,HOUSEHOLD_1,152,133,1013.0,6.6644735,10,23,1,4.97,0.0,0.0,0.875,0.0
FOODS_3_039,FOODS_3,1317,1152,27672.0,21.011389,10,136,3,4.1043735,0.14877321,0.11845102505694761,0.8747152619589977,0.036247484
FOODS_3_750,FOODS_3,1346,1177,19547.0,14.522288,10,135,7,2.2323997,0.34674972,0.2890044576523031,0.87444279346211,0.15532601
FOODS_2_169,FOODS_2,890,778,4748.0,5.334831,10,89,5,5.754854,0.2753659,0.04269662921348315,0.8741573033707866,0.047849324
FOODS_2_285,FOODS_2,1390,1215,30067.0,21.630936,10,139,9,3.165583,0.50454986,0.07913669064748201,0.8741007194244604,0.15938608
HOUSEHOLD_1_088,HOUSEHOLD_1,1390,1215,6509.0,4.682734,10,139,2,5.971295,0.024113812,0.022302158273381296,0.8741007194244604,0.0040382887
FOODS_2_003,FOODS_2,1096,958,13011.0,11.87135,9,139,3,2.028084,0.08891523,0.010036496350364963,0.8740875912408759,0.043841984
FOODS_3_163,FOODS_3,1323,1156,10527.0,7.9569163,10,139,4,1.9705594,0.07894246,0.010582010582010581,0.873771730914588,0.04006094
HOUSEHOLD_1_162,HOUSEHOLD_1,1385,1210,10454.0,7.5480146,10,139,16,5.4708443,0.47419882,0.04693140794223827,0.8736462093862816,0.08667745
FOODS_2_231,FOODS_2,1249,1091,10684.0,8.554043,10,139,9,2.458655,0.15974322,0.07365892714171338,0.8734987990392313,0.06497179
FOODS_3_384,FOODS_3,663,579,4334.0,6.5369534,10,81,8,2.9613574,0.16175015,0.012066365007541479,0.8733031674208145,0.054620273
HOUSEHOLD_2_037,HOUSEHOLD_2,1389,1213,5885.0,4.236861,10,139,3,10.739042,0.13599041,0.0,0.8732901367890569,0.012663179
HOUSEHOLD_1_343,HOUSEHOLD_1,1387,1211,17245.0,12.43331,10,139,8,4.865025,0.20186193,0.028118240807498196,0.8731074260994953,0.041492477
HOBBIES_1_133,HOBBIES_1,645,563,2012.0,3.1193798,10,66,3,12.495954,0.36729404,0.0,0.8728682170542635,0.029393038
FOODS_2_179,FOODS_2,220,192,574.0,2.6090908,9,25,1,4.84,0.0,0.0,0.8727272727272727,0.0
HOUSEHOLD_1_505,HOUSEHOLD_1,1365,1191,16213.0,11.877656,10,137,5,2.5411575,0.13240224,0.16556776556776556,0.8725274725274725,0.052103125
FOODS_2_228,FOODS_2,564,492,2673.0,4.739362,9,77,2,4.7687764,0.08875753,0.0,0.8723404255319149,0.018612223
HOUSEHOLD_1_315,HOUSEHOLD_1,313,273,1015.0,3.2428114,10,32,1,9.48,0.0,0.0,0.8722044728434505,0.0
HOBBIES_1_086,HOBBIES_1,1390,1212,6463.0,4.64964,10,139,5,8.454303,0.4075793,0.02014388489208633,0.8719424460431655,0.04820969
HOUSEHOLD_2_294,HOUSEHOLD_2,476,415,4970.0,10.441176,10,135,2,4.747941,0.07838348,0.0,0.8718487394957983,0.016508942
FOODS_3_022,FOODS_3,39,34,65.0,1.6666666,9,6,1,1.98,0.0,0.0,0.8717948717948718,0.0
FOODS_1_207,FOODS_1,1386,1208,7592.0,5.4776335,10,139,2,3.253189,0.09436587,0.0,0.8715728715728716,0.029007189
FOODS_2_199,FOODS_2,1089,949,19167.0,17.600552,9,139,6,0.95134985,0.08774398,0.12396694214876033,0.8714416896235078,0.092231035
FOODS_3_300,FOODS_3,1299,1132,21875.0,16.839876,10,139,6,3.999438,0.14569874,0.06081601231716705,0.8714395688991532,0.036429804
FOODS_3_824,FOODS_3,1390,1211,6117.0,4.4007196,10,139,6,2.5131078,0.1903454,0.027338129496402876,0.8712230215827338,0.075741045
